year,district,farmer_id,crop,area_hectares,rainfall_mm,production_tons,crop_value_rs,insurance_premium_rs,claim_amount_rs,loss_percent
2020,East Godavari,EAS_2020_12,Rice,2.66,773.51,5.04,100830.62,3837.49,40332.25,0.4
2020,East Godavari,EAS_2020_13,Cotton,1.18,580.56,1.07,63954.6,2691.24,0.0,0.0
2020,East Godavari,EAS_2020_14,Groundnut,5.07,774.24,6.19,309345.38,10018.96,0.0,0.0
2020,East Godavari,EAS_2020_15,Chilli,4.45,752.85,3.46,276444.53,7570.11,110577.81,0.4
2020,East Godavari,EAS_2020_16,Chilli,4.64,1150.05,6.76,541136.52,22869.06,0.0,0.0
2020,East Godavari,EAS_2020_17,Maize,1.57,229.56,3.02,51318.47,2527.08,0.0,0.0
2020,East Godavari,EAS_2020_18,Rice,7.1,738.28,12.45,248928.26,6000.76,0.0,0.0
2020,East Godavari,EAS_2020_19,Rice,1.24,889.69,2.93,58527.5,1510.45,0.0,0.0
2020,East Godavari,EAS_2020_20,Sugarcane,4.69,1008.18,332.11,1162379.48,57452.51,0.0,0.0
2020,East Godavari,EAS_2020_21,Chilli,6.52,1040.79,8.28,662433.53,20357.6,0.0,0.0
2020,East Godavari,EAS_2020_22,Cotton,4.36,608.86,3.92,235487.15,7120.81,0.0,0.0
2020,East Godavari,EAS_2020_23,Chilli,2.24,761.37,1.77,141921.18,3021.29,0.0,0.0
2020,East Godavari,EAS_2020_24,Cotton,3.96,678.26,3.56,213609.65,7740.94,0.0,0.0
2020,East Godavari,EAS_2020_25,Cotton,4.98,720.38,4.48,269092.25,5414.36,0.0,0.0
2020,East Godavari,EAS_2020_26,Maize,5.42,925.59,15.51,263617.71,5991.03,26361.77,0.1
2020,East Godavari,EAS_2020_27,Sugarcane,6.76,638.68,283.91,993672.7,24725.87,99367.27,0.1
2020,East Godavari,EAS_2020_28,Groundnut,7.51,930.76,12.19,609274.65,25759.31,60927.47,0.1
2020,East Godavari,EAS_2020_29,Rice,4.39,938.07,11.2,223905.89,6030.17,89562.36,0.4
2020,East Godavari,EAS_2020_30,Sugarcane,4.16,469.43,174.73,611565.8,21781.34,244626.32,0.4
2020,East Godavari,EAS_2020_31,Rice,2.87,1283.58,10.43,208684.59,9501.94,0.0,0.0
2020,East Godavari,EAS_2020_32,Maize,3.87,902.23,10.65,180983.24,4820.07,18098.32,0.1
2020,East Godavari,EAS_2020_33,Maize,3.92,637.42,7.53,128067.55,2829.47,0.0,0.0
2020,East Godavari,EAS_2020_34,Chilli,5.4,612.96,3.89,310876.53,10926.0,0.0,0.0
2020,East Godavari,EAS_2020_35,Groundnut,7.29,981.12,12.77,638409.22,16019.85,63840.92,0.1
2020,East Godavari,EAS_2020_36,Rice,2.4,760.69,4.42,88358.47,1983.86,0.0,0.0
2020,East Godavari,EAS_2020_37,Chilli,5.35,695.03,3.85,307947.26,10967.52,0.0,0.0
2020,East Godavari,EAS_2020_38,Groundnut,2.82,1154.08,6.2,309815.33,14522.81,61963.07,0.2
2020,East Godavari,EAS_2020_39,Sugarcane,7.41,1079.29,577.76,2022155.69,44784.87,202215.57,0.1
2020,West Godavari,WES_2020_0,Maize,3.58,617.1,6.87,116867.98,4746.47,0.0,0.0
2020,West Godavari,WES_2020_1,Sugarcane,2.18,390.37,91.45,320082.82,14427.15,32008.28,0.1
2020,West Godavari,WES_2020_2,Groundnut,2.07,717.95,2.23,111725.43,5061.37,0.0,0.0
2020,West Godavari,WES_2020_3,Maize,1.49,912.75,4.17,70835.71,3406.91,0.0,0.0
2020,West Godavari,WES_2020_4,Groundnut,5.77,884.36,8.66,433197.14,9378.05,0.0,0.0
2020,West Godavari,WES_2020_5,Groundnut,3.46,973.48,5.99,299649.37,11383.38,119859.75,0.4
2020,West Godavari,WES_2020_6,Cotton,2.6,966.14,3.71,222758.8,9352.39,0.0,0.0
2020,West Godavari,WES_2020_7,Rice,5.41,869.52,12.32,246448.22,7613.38,24644.82,0.1
2020,West Godavari,WES_2020_8,Chilli,6.65,716.54,4.79,383147.74,13298.78,76629.55,0.2
2020,West Godavari,WES_2020_9,Groundnut,1.09,636.48,1.17,58620.76,1688.65,0.0,0.0
2020,West Godavari,WES_2020_10,Groundnut,1.11,650.23,1.2,60125.57,1583.47,0.0,0.0
2020,West Godavari,WES_2020_11,Chilli,1.65,1069.58,2.18,174375.15,5294.2,0.0,0.0
2020,West Godavari,WES_2020_12,Chilli,1.89,752.01,1.47,117233.11,3910.31,0.0,0.0
2020,West Godavari,WES_2020_13,Maize,7.47,1138.97,28.63,486748.24,15472.26,0.0,0.0
2020,West Godavari,WES_2020_14,Sugarcane,4.4,943.62,283.14,991001.88,48498.15,99100.19,0.1
2020,West Godavari,WES_2020_15,Cotton,5.66,911.07,7.41,444316.12,20388.59,88863.22,0.2
2020,West Godavari,WES_2020_16,Chilli,3.14,568.94,2.26,181100.99,3669.62,18110.1,0.1
2020,West Godavari,WES_2020_17,Maize,6.59,740.15,13.27,225584.78,5604.42,22558.48,0.1
2020,West Godavari,WES_2020_18,Sugarcane,1.94,458.82,81.38,284844.82,7100.57,0.0,0.0
2020,West Godavari,WES_2020_19,Maize,3.85,553.67,7.38,125509.08,5058.97,0.0,0.0
2020,West Godavari,WES_2020_20,Maize,6.94,627.76,13.32,226505.82,5329.85,45301.16,0.2
2020,West Godavari,WES_2020_21,Chilli,5.05,632.15,3.63,290705.2,14199.3,0.0,0.0
2020,West Godavari,WES_2020_22,Chilli,7.49,495.02,5.4,431600.96,9320.12,0.0,0.0
2020,West Godavari,WES_2020_23,Maize,3.85,1135.31,14.7,249890.4,5044.65,0.0,0.0
2020,West Godavari,WES_2020_24,Groundnut,7.61,805.76,9.9,494768.37,10152.13,0.0,0.0
2020,West Godavari,WES_2020_25,Maize,1.25,1027.46,4.16,70687.68,3029.01,0.0,0.0
2020,West Godavari,WES_2020_26,Rice,2.56,696.15,4.3,86076.28,3330.67,0.0,0.0
2020,West Godavari,WES_2020_27,Maize,5.21,501.34,10.0,169924.57,7139.63,0.0,0.0
2020,West Godavari,WES_2020_28,Maize,3.0,762.01,6.34,107815.79,2504.67,0.0,0.0
2020,West Godavari,WES_2020_29,Maize,1.89,915.41,5.32,90514.77,3154.56,0.0,0.0
2020,West Godavari,WES_2020_30,Rice,3.09,723.49,5.23,104537.64,2846.81,10453.76,0.1
2020,West Godavari,WES_2020_31,Sugarcane,7.71,868.61,438.5,1534765.55,75824.4,153476.56,0.1
2020,West Godavari,WES_2020_32,Cotton,6.26,764.33,6.23,373529.5,17865.27,37352.95,0.1
2020,West Godavari,WES_2020_33,Cotton,3.56,768.46,3.58,214610.58,10532.42,42922.12,0.2
2020,West Godavari,WES_2020_34,Sugarcane,5.28,601.48,221.65,775766.88,36722.09,0.0,0.0
2020,West Godavari,WES_2020_35,Sugarcane,3.34,1133.34,278.57,974998.14,46215.19,0.0,0.0
2020,West Godavari,WES_2020_36,Groundnut,5.08,708.23,5.48,274240.87,12143.03,27424.09,0.1
2020,West Godavari,WES_2020_37,Groundnut,4.51,878.67,6.71,335493.97,11651.9,134197.59,0.4
2020,West Godavari,WES_2020_38,Groundnut,7.38,688.99,7.97,398540.64,9273.31,0.0,0.0
2020,West Godavari,WES_2020_39,Chilli,4.85,1230.5,7.57,605479.98,23329.62,0.0,0.0
2020,Prakasam,PRA_2020_0,Rice,6.16,930.64,15.54,310736.38,6458.29,31073.64,0.1
2020,Prakasam,PRA_2020_1,Rice,1.24,877.13,2.86,57279.74,2444.95,22911.9,0.4
2020,Prakasam,PRA_2020_2,Groundnut,4.18,941.87,6.89,344567.73,15032.49,0.0,0.0
2020,Prakasam,PRA_2020_3,Chilli,6.22,1163.99,9.22,737212.2,29020.77,73721.22,0.1
2020,Prakasam,PRA_2020_4,Sugarcane,4.18,964.41,277.85,972487.96,34098.21,0.0,0.0
2020,Prakasam,PRA_2020_5,Groundnut,5.99,467.04,6.47,323253.23,11533.81,0.0,0.0
2020,Prakasam,PRA_2020_6,Groundnut,2.34,671.34,2.53,126403.83,3986.01,0.0,0.0
2020,Prakasam,PRA_2020_7,Maize,6.0,683.75,11.52,195846.47,9192.07,39169.29,0.2
2020,Prakasam,PRA_2020_8,Rice,3.64,675.91,6.12,122413.83,5253.74,0.0,0.0
2020,Prakasam,PRA_2020_9,Sugarcane,4.95,947.94,320.71,1122472.06,35020.26,112247.21,0.1
2020,Prakasam,PRA_2020_10,Sugarcane,6.91,616.81,290.18,1015632.58,42451.61,0.0,0.0
2020,Prakasam,PRA_2020_11,Sugarcane,2.42,789.28,118.24,413832.32,19305.89,0.0,0.0
2020,Prakasam,PRA_2020_12,Cotton,7.73,588.76,6.96,417486.91,14842.92,83497.38,0.2
2020,Prakasam,PRA_2020_13,Sugarcane,7.23,811.14,369.53,1293363.92,53178.08,0.0,0.0
2020,Prakasam,PRA_2020_14,Cotton,2.41,708.59,2.17,130076.46,5760.79,26015.29,0.2
2020,Prakasam,PRA_2020_15,Sugarcane,2.95,458.41,123.99,433969.69,15077.32,43396.97,0.1
2020,Prakasam,PRA_2020_16,Chilli,5.24,816.43,4.64,370809.96,7707.24,74161.99,0.2
2020,Prakasam,PRA_2020_17,Chilli,1.23,796.08,1.05,83860.92,1794.36,33544.37,0.4
2020,Prakasam,PRA_2020_18,Groundnut,1.39,887.28,2.1,105091.62,4502.66,21018.32,0.2
2020,Prakasam,PRA_2020_19,Cotton,6.73,544.94,6.05,363290.19,16564.61,0.0,0.0
2020,Prakasam,PRA_2020_20,Groundnut,4.78,555.07,5.16,258026.05,8096.61,0.0,0.0
2020,Prakasam,PRA_2020_21,Rice,4.47,783.35,8.65,172902.7,7533.17,17290.27,0.1
2020,Prakasam,PRA_2020_22,Chilli,7.56,679.8,5.45,435619.24,10962.38,43561.92,0.1
2020,Prakasam,PRA_2020_23,Chilli,6.32,904.73,6.55,523926.16,11004.85,0.0,0.0
2020,Prakasam,PRA_2020_24,Maize,3.97,809.34,9.24,157091.92,6436.22,0.0,0.0
2020,Prakasam,PRA_2020_25,Cotton,5.37,702.99,4.83,289805.62,9585.17,0.0,0.0
2020,Prakasam,PRA_2020_26,Maize,7.35,777.56,16.04,272713.6,6578.12,27271.36,0.1
2020,Prakasam,PRA_2020_27,Groundnut,6.64,515.53,7.17,358657.42,11714.32,0.0,0.0
2020,Prakasam,PRA_2020_28,Chilli,1.48,902.0,1.53,122586.43,5008.68,12258.64,0.1
2020,Prakasam,PRA_2020_29,Maize,5.1,824.96,12.24,208156.11,6140.19,41631.22,0.2
2020,Prakasam,PRA_2020_30,Rice,4.85,737.77,8.5,169903.81,3582.54,33980.76,0.2
2020,Prakasam,PRA_2020_31,Cotton,5.64,628.71,5.08,304745.1,14605.91,0.0,0.0
2020,Prakasam,PRA_2020_32,Groundnut,2.79,643.51,3.02,150824.87,5798.71,15082.49,0.1
2020,Prakasam,PRA_2020_33,Sugarcane,7.3,819.1,378.77,1325702.72,49055.95,132570.27,0.1
2020,Prakasam,PRA_2020_34,Groundnut,7.31,797.14,9.35,467449.77,17724.15,0.0,0.0
2020,Prakasam,PRA_2020_35,Cotton,3.57,449.31,3.21,192790.85,8889.99,0.0,0.0
2020,Prakasam,PRA_2020_36,Cotton,1.59,667.0,1.43,85990.04,3162.18,0.0,0.0
2020,Prakasam,PRA_2020_37,Sugarcane,5.57,629.98,233.99,818963.01,40728.67,0.0,0.0
2020,Prakasam,PRA_2020_38,Rice,2.48,941.41,6.37,127462.05,2909.57,0.0,0.0
2020,Prakasam,PRA_2020_39,Rice,6.22,753.37,11.27,225435.23,7536.35,22543.52,0.1
2020,Nellore,NEL_2020_0,Maize,3.97,768.21,8.51,144601.58,5003.64,0.0,0.0
2020,Nellore,NEL_2020_1,Rice,7.69,800.46,15.39,307785.73,11079.34,0.0,0.0
2020,Nellore,NEL_2020_2,Chilli,7.39,1117.95,10.36,828828.29,33873.06,0.0,0.0
2020,Nellore,NEL_2020_3,Rice,2.29,642.62,3.84,76892.18,3118.41,0.0,0.0
2020,Nellore,NEL_2020_4,Cotton,3.39,969.71,4.86,291873.88,10905.57,29187.39,0.1
2020,Nellore,NEL_2020_5,Chilli,3.22,1022.07,3.99,318813.24,11587.83,31881.32,0.1
2020,Nellore,NEL_2020_6,Cotton,4.3,979.45,6.26,375777.21,11345.7,0.0,0.0
2020,Nellore,NEL_2020_7,Groundnut,3.79,846.02,5.32,265774.56,11861.82,0.0,0.0
2020,Nellore,NEL_2020_8,Groundnut,2.13,718.52,2.3,114954.32,4953.51,11495.43,0.1
2020,Nellore,NEL_2020_9,Sugarcane,7.36,635.4,308.97,1081400.08,22143.51,0.0,0.0
2020,Nellore,NEL_2020_10,Rice,5.44,956.17,14.28,285642.69,10551.25,57128.54,0.2
2020,Nellore,NEL_2020_11,Cotton,3.38,807.76,3.68,220885.22,10520.92,0.0,0.0
2020,Nellore,NEL_2020_12,Cotton,3.36,777.36,3.44,206277.96,5783.84,0.0,0.0
2020,Nellore,NEL_2020_13,Chilli,5.62,962.31,6.38,510705.01,22121.78,0.0,0.0
2020,Nellore,NEL_2020_14,Sugarcane,7.51,822.9,392.7,1374458.64,32297.51,137445.86,0.1
2020,Nellore,NEL_2020_15,Maize,2.07,1125.75,7.81,132792.46,5659.27,0.0,0.0
2020,Nellore,NEL_2020_16,Groundnut,5.97,399.67,6.44,322111.98,14493.36,0.0,0.0
2020,Nellore,NEL_2020_17,Groundnut,1.55,993.35,2.76,138106.81,5588.76,13810.68,0.1
2020,Nellore,NEL_2020_18,Cotton,7.96,751.43,7.7,462180.42,12699.76,0.0,0.0
2020,Nellore,NEL_2020_19,Chilli,4.6,813.72,4.06,324409.75,10197.25,32440.97,0.1
2020,Nellore,NEL_2020_20,Groundnut,4.53,722.04,4.91,245710.89,6640.93,0.0,0.0
2020,Nellore,NEL_2020_21,Maize,4.83,670.97,9.27,157566.12,4513.67,0.0,0.0
2020,Nellore,NEL_2020_22,Sugarcane,5.25,969.85,351.53,1230362.5,43408.68,0.0,0.0
2020,Nellore,NEL_2020_23,Cotton,4.56,654.06,4.1,246259.49,9824.51,49251.9,0.2
2020,Nellore,NEL_2020_24,Rice,4.59,581.47,7.7,154057.27,4681.22,30811.45,0.2
2020,Nellore,NEL_2020_25,Groundnut,2.04,523.98,2.21,110280.39,3750.71,0.0,0.0
2020,Nellore,NEL_2020_26,Groundnut,1.03,797.79,1.32,65882.56,2820.75,0.0,0.0
2020,Nellore,NEL_2020_27,Groundnut,5.66,446.57,6.11,305423.25,12209.84,0.0,0.0
2020,Nellore,NEL_2020_28,Maize,2.81,543.19,5.4,91736.56,3167.55,0.0,0.0
2020,Nellore,NEL_2020_29,Chilli,5.57,991.12,6.6,528215.1,25541.84,0.0,0.0
2020,Nellore,NEL_2020_30,Chilli,7.25,751.84,5.62,449515.88,13946.65,89903.18,0.2
2020,Nellore,NEL_2020_31,Chilli,6.81,955.51,7.65,611885.14,22824.17,0.0,0.0
2020,Nellore,NEL_2020_32,Maize,2.95,814.88,6.95,118180.24,3516.66,0.0,0.0
2020,Nellore,NEL_2020_33,Chilli,1.36,585.39,0.98,78116.72,1923.52,0.0,0.0
2020,Nellore,NEL_2020_34,Maize,6.74,847.48,16.87,286825.09,10551.29,57365.02,0.2
2020,Nellore,NEL_2020_35,Cotton,1.02,1021.16,1.58,94853.71,3717.61,18970.74,0.2
2020,Nellore,NEL_2020_36,Rice,3.55,866.42,8.04,160738.34,3911.27,16073.83,0.1
2020,Nellore,NEL_2020_37,Maize,6.13,861.27,15.72,267237.4,10695.13,0.0,0.0
2020,Nellore,NEL_2020_38,Chilli,5.56,659.81,4.0,320048.46,13560.78,0.0,0.0
2020,Nellore,NEL_2020_39,Cotton,2.62,1000.16,3.94,236256.34,8186.51,94502.53,0.4
2020,Kadapa,KAD_2020_0,Groundnut,1.63,694.92,1.76,88088.31,4126.34,17617.66,0.2
2020,Kadapa,KAD_2020_1,Sugarcane,7.47,650.73,313.61,1097649.09,39960.39,0.0,0.0
2020,Kadapa,KAD_2020_2,Groundnut,1.21,862.36,1.75,87670.05,2474.27,17534.01,0.2
2020,Kadapa,KAD_2020_3,Chilli,5.59,531.32,4.02,321698.51,16073.73,0.0,0.0
2020,Kadapa,KAD_2020_4,Groundnut,5.97,1037.94,11.33,566289.68,11612.48,0.0,0.0
2020,Kadapa,KAD_2020_5,Chilli,2.48,839.6,2.3,183671.95,7880.29,0.0,0.0
2020,Kadapa,KAD_2020_6,Rice,4.64,1143.17,15.64,312882.55,13498.04,0.0,0.0
2020,Kadapa,KAD_2020_7,Cotton,5.0,668.23,4.5,270038.31,7885.01,108015.32,0.4
2020,Kadapa,KAD_2020_8,Maize,4.37,593.12,8.39,142572.27,6427.15,0.0,0.0
2020,Kadapa,KAD_2020_9,Maize,4.12,841.43,10.21,173551.73,7619.95,0.0,0.0
2020,Kadapa,KAD_2020_10,Chilli,2.03,471.89,1.46,117072.89,3052.84,0.0,0.0
2020,Kadapa,KAD_2020_11,Maize,7.71,613.8,14.81,251802.2,10566.03,0.0,0.0
2020,Kadapa,KAD_2020_12,Maize,4.25,533.15,8.16,138670.93,3547.33,27734.19,0.2
2020,Kadapa,KAD_2020_13,Rice,6.65,626.29,11.17,223499.73,8562.4,0.0,0.0
2020,Kadapa,KAD_2020_14,Chilli,1.6,696.02,1.15,92026.53,3791.91,0.0,0.0
2020,Kadapa,KAD_2020_15,Sugarcane,6.89,919.41,426.89,1494102.75,55248.68,0.0,0.0
2020,Kadapa,KAD_2020_16,Groundnut,5.68,856.34,8.12,406121.5,11052.33,0.0,0.0
2020,Kadapa,KAD_2020_17,Chilli,4.74,1237.69,7.39,591305.93,16148.48,59130.59,0.1
2020,Kadapa,KAD_2020_18,Rice,4.53,243.68,7.61,152145.2,6150.79,0.0,0.0
2020,Kadapa,KAD_2020_19,Groundnut,7.07,823.73,9.52,476131.55,18889.06,95226.31,0.2
2020,Kadapa,KAD_2020_20,Groundnut,1.8,589.54,1.94,97068.48,4279.18,0.0,0.0
2020,Kadapa,KAD_2020_21,Rice,2.0,421.47,3.35,67095.17,1644.76,0.0,0.0
2020,Kadapa,KAD_2020_22,Maize,1.24,1006.78,4.0,68053.46,2333.3,0.0,0.0
2020,Kadapa,KAD_2020_23,Groundnut,3.74,765.64,4.48,223806.87,7074.78,0.0,0.0
2020,Kadapa,KAD_2020_24,Cotton,4.35,875.13,5.36,321626.29,15722.95,32162.63,0.1
2020,Kadapa,KAD_2020_25,Sugarcane,4.48,857.51,249.92,874705.06,40452.41,87470.51,0.1
2020,Kadapa,KAD_2020_26,Groundnut,1.0,493.6,1.08,54121.27,1158.23,10824.25,0.2
2020,Kadapa,KAD_2020_27,Chilli,7.57,633.61,5.45,436093.63,20056.42,0.0,0.0
2020,Kadapa,KAD_2020_28,Chilli,3.76,859.33,3.61,288410.16,14382.73,57682.03,0.2
2020,Kadapa,KAD_2020_29,Sugarcane,1.26,949.64,82.02,287076.54,8155.11,0.0,0.0
2020,Kadapa,KAD_2020_30,Cotton,5.54,907.54,7.21,432781.15,10676.21,0.0,0.0
2020,Kadapa,KAD_2020_31,Cotton,6.81,650.92,6.13,367912.62,7496.69,0.0,0.0
2020,Kadapa,KAD_2020_32,Rice,7.96,668.29,13.38,267504.89,5577.36,53500.98,0.2
2020,Kadapa,KAD_2020_33,Maize,3.04,802.59,6.98,118675.9,3161.26,0.0,0.0
2020,Kadapa,KAD_2020_34,Cotton,3.12,552.09,2.81,168531.29,8162.73,16853.13,0.1
2020,Kadapa,KAD_2020_35,Maize,1.57,1112.74,5.83,99186.17,3962.03,0.0,0.0
2020,Kadapa,KAD_2020_36,Sugarcane,7.27,868.49,413.02,1445557.62,68973.82,0.0,0.0
2020,Kadapa,KAD_2020_37,Rice,3.47,720.81,5.84,116755.04,2348.46,0.0,0.0
2020,Kadapa,KAD_2020_38,Sugarcane,6.5,767.09,303.68,1062877.44,30260.86,212575.49,0.2
2020,Kadapa,KAD_2020_39,Sugarcane,4.5,569.39,188.96,661356.15,31705.17,0.0,0.0
2020,Chittoor,CHI_2020_0,Sugarcane,2.67,847.22,146.28,511992.5,11989.25,51199.25,0.1
2020,Chittoor,CHI_2020_1,Groundnut,6.55,791.63,8.28,413935.81,14532.46,41393.58,0.1
2020,Chittoor,CHI_2020_2,Groundnut,4.38,772.82,5.33,266457.09,12459.71,0.0,0.0
2020,Chittoor,CHI_2020_3,Cotton,4.23,975.2,6.12,367118.31,15556.71,0.0,0.0
2020,Chittoor,CHI_2020_4,Groundnut,4.59,882.36,6.87,343576.65,13346.59,34357.66,0.1
2020,Chittoor,CHI_2020_5,Maize,7.37,627.77,14.14,240429.43,8876.41,48085.89,0.2
2020,Chittoor,CHI_2020_6,Groundnut,4.71,1087.33,9.54,477005.16,11632.76,0.0,0.0
2020,Chittoor,CHI_2020_7,Cotton,4.76,786.52,4.97,297931.09,8640.44,29793.11,0.1
2020,Chittoor,CHI_2020_8,Sugarcane,6.77,765.46,314.9,1102156.78,46585.23,0.0,0.0
2020,Chittoor,CHI_2020_9,Sugarcane,4.18,1054.83,315.31,1103586.6,46217.04,110358.66,0.1
2020,Chittoor,CHI_2020_10,Groundnut,5.74,654.19,6.19,309705.3,9987.23,0.0,0.0
2020,Chittoor,CHI_2020_11,Cotton,2.77,679.89,2.49,149510.3,3237.58,14951.03,0.1
2020,Chittoor,CHI_2020_12,Rice,3.11,801.67,6.25,124924.06,3574.46,12492.41,0.1
2020,Chittoor,CHI_2020_13,Maize,2.73,931.04,7.89,134088.99,3986.46,0.0,0.0
2020,Chittoor,CHI_2020_14,Cotton,3.36,1176.7,6.31,378861.9,11578.38,0.0,0.0
2020,Chittoor,CHI_2020_15,Sugarcane,2.51,735.1,109.05,381675.12,14476.9,76335.02,0.2
2020,Chittoor,CHI_2020_16,Sugarcane,2.46,1056.46,185.95,650838.52,17304.63,130167.7,0.2
2020,Chittoor,CHI_2020_17,Chilli,3.74,683.64,2.69,215369.29,5688.37,0.0,0.0
2020,Chittoor,CHI_2020_18,Maize,6.38,376.69,12.24,208155.89,9855.76,0.0,0.0
2020,Chittoor,CHI_2020_19,Rice,7.48,876.17,17.23,344619.31,14077.34,34461.93,0.1
2020,Chittoor,CHI_2020_20,Rice,2.55,777.4,4.86,97211.6,2964.05,0.0,0.0
2020,Chittoor,CHI_2020_21,Cotton,5.62,591.95,5.06,303382.69,11599.51,121353.07,0.4
2020,Chittoor,CHI_2020_22,Cotton,7.39,910.56,9.66,579893.08,19084.22,0.0,0.0
2020,Chittoor,CHI_2020_23,Groundnut,2.36,846.14,3.32,165911.91,6067.34,0.0,0.0
2020,Chittoor,CHI_2020_24,Maize,3.46,820.18,8.22,139705.47,3955.93,0.0,0.0
2020,Chittoor,CHI_2020_25,Cotton,6.45,414.71,5.8,348134.99,11870.66,34813.5,0.1
2020,Chittoor,CHI_2020_26,Groundnut,2.08,805.94,2.71,135331.26,4702.52,0.0,0.0
2020,Chittoor,CHI_2020_27,Chilli,2.49,717.68,1.79,143504.45,5598.59,0.0,0.0
2020,Chittoor,CHI_2020_28,Chilli,3.29,824.96,2.96,236865.53,6671.8,0.0,0.0
2020,Chittoor,CHI_2020_29,Groundnut,2.3,1012.06,4.21,210299.3,5986.23,21029.93,0.1
2020,Chittoor,CHI_2020_30,Maize,4.54,600.92,8.72,148260.56,5983.24,0.0,0.0
2020,Chittoor,CHI_2020_31,Rice,7.7,931.59,19.46,389207.21,16565.75,0.0,0.0
2020,Chittoor,CHI_2020_32,Maize,7.8,845.24,19.44,330395.13,10647.73,0.0,0.0
2020,Chittoor,CHI_2020_33,Cotton,1.34,630.76,1.2,72170.02,2975.75,28868.01,0.4
2020,Chittoor,CHI_2020_34,Sugarcane,1.88,880.04,108.98,381419.42,8357.97,0.0,0.0
2020,Chittoor,CHI_2020_35,Chilli,4.7,697.38,3.38,270776.28,10913.96,27077.63,0.1
2020,Chittoor,CHI_2020_36,Maize,1.62,662.54,3.11,52838.7,2543.63,0.0,0.0
2020,Chittoor,CHI_2020_37,Sugarcane,2.82,890.7,166.48,582675.13,25703.51,0.0,0.0
2020,Chittoor,CHI_2020_38,Sugarcane,1.23,760.3,56.8,198787.26,8501.09,39757.45,0.2
2020,Chittoor,CHI_2020_39,Rice,1.32,1000.6,3.71,74103.8,2505.81,0.0,0.0
2020,Vizianagaram,VIZ_2020_0,Sugarcane,4.97,571.74,208.79,730766.08,31717.47,0.0,0.0
2020,Vizianagaram,VIZ_2020_1,Cotton,1.29,755.78,1.26,75434.43,2631.85,0.0,0.0
2020,Vizianagaram,VIZ_2020_2,Sugarcane,7.79,718.56,327.27,1145457.92,37004.83,229091.58,0.2
2020,Vizianagaram,VIZ_2020_3,Sugarcane,6.26,654.57,262.94,920278.27,31447.73,0.0,0.0
2020,Vizianagaram,VIZ_2020_4,Rice,2.76,595.75,4.63,92652.54,4454.89,18530.51,0.2
2020,Vizianagaram,VIZ_2020_5,Groundnut,2.31,575.63,2.49,124490.04,5587.95,12449.0,0.1
2020,Vizianagaram,VIZ_2020_6,Groundnut,3.3,1019.28,6.1,304889.07,6513.94,30488.91,0.1
2020,Vizianagaram,VIZ_2020_7,Cotton,5.36,872.38,6.58,394706.23,11082.73,39470.62,0.1
2020,Vizianagaram,VIZ_2020_8,Rice,6.37,771.93,12.03,240543.56,12012.26,24054.36,0.1
2020,Vizianagaram,VIZ_2020_9,Sugarcane,6.02,606.2,252.71,884492.19,41203.67,0.0,0.0
2020,Vizianagaram,VIZ_2020_10,Groundnut,1.74,694.97,1.88,93868.19,3320.24,9386.82,0.1
2020,Vizianagaram,VIZ_2020_11,Rice,3.51,619.63,5.9,117995.61,2432.17,11799.56,0.1
2020,Vizianagaram,VIZ_2020_12,Chilli,2.84,577.26,2.04,163337.23,7472.55,0.0,0.0
2020,Vizianagaram,VIZ_2020_13,Groundnut,6.2,1203.7,14.42,720840.38,19134.79,144168.08,0.2
2020,Vizianagaram,VIZ_2020_14,Groundnut,3.31,1107.36,6.87,343528.8,9613.81,68705.76,0.2
2020,Vizianagaram,VIZ_2020_15,Chilli,2.02,918.35,2.14,171385.85,4481.79,0.0,0.0
2020,Vizianagaram,VIZ_2020_16,Rice,6.27,847.66,13.73,274654.9,8392.71,27465.49,0.1
2020,Vizianagaram,VIZ_2020_17,Maize,1.94,893.63,5.27,89506.34,2351.51,0.0,0.0
2020,Vizianagaram,VIZ_2020_18,Rice,4.59,560.41,7.71,154199.92,6696.05,0.0,0.0
2020,Vizianagaram,VIZ_2020_19,Maize,2.87,1162.63,11.31,192331.81,5654.79,19233.18,0.1
2020,Vizianagaram,VIZ_2020_20,Sugarcane,5.89,578.41,247.43,866017.42,29712.84,346406.97,0.4
2020,Vizianagaram,VIZ_2020_21,Cotton,4.5,819.02,5.01,300365.04,9637.54,60073.01,0.2
2020,Vizianagaram,VIZ_2020_22,Chilli,3.55,529.38,2.56,204545.08,4684.23,40909.02,0.2
2020,Vizianagaram,VIZ_2020_23,Maize,6.78,1182.31,27.33,464606.33,15528.88,0.0,0.0
2020,Vizianagaram,VIZ_2020_24,Groundnut,1.44,1115.34,3.02,150859.03,6544.16,30171.81,0.2
2020,Vizianagaram,VIZ_2020_25,Cotton,4.48,506.33,4.03,241688.49,11703.22,0.0,0.0
2020,Vizianagaram,VIZ_2020_26,Maize,2.05,644.0,3.93,66835.82,2454.05,6683.58,0.1
2020,Vizianagaram,VIZ_2020_27,Rice,4.51,995.71,12.55,250931.99,5527.14,0.0,0.0
2020,Vizianagaram,VIZ_2020_28,Groundnut,1.41,842.88,1.97,98255.89,4059.48,0.0,0.0
2020,Vizianagaram,VIZ_2020_29,Cotton,2.28,873.13,2.79,167662.61,5326.04,0.0,0.0
